"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","s-43","s-53","s-83","s-93"
"14","KIF26B",1067.48187590767,-5.32433406014554,0.279751719077191,-19.0323551101268,9.20225309292753e-81,1.01553435918379e-77,2210.62509226061,64.8179930298913,1954.81208473061,39.6723336095615
"15","RRAGD",2449.48042829416,4.34664306197995,0.231425369714734,18.7820508500768,1.05909231098709e-78,1.0908650803167e-75,251.887958719734,4052.4209242288,208.03730624652,5285.57552398157
"16","B3GNT5",826.780112625016,8.16057913392871,0.435950882698543,18.7190333998513,3.46379763844105e-78,3.34472959461964e-75,4.4036356419534,1510.69135755,6.77044487784533,1785.25501243027
"17","TIGIT",935.428727563477,-6.28525627851801,0.35122010848563,-17.8954909661021,1.27864950390467e-71,1.16206675501924e-68,1387.14522721532,29.3841568402174,2306.87521837857,18.3103078197976
"18","TP73",763.199513517078,-4.65053703049724,0.261218015441159,-17.8032783177039,6.66505167666364e-71,5.72083602246962e-68,1563.29065289346,60.4967934945652,1372.55382523592,56.4567824443759
"19","CLCN5",4362.69964141911,4.18876138420766,0.236649394459355,17.7002835514422,4.17201380310448e-70,3.39250596094549e-67,385.758482235118,7107.50899570434,520.0932656163,9437.43782212068
"20","SOCS1",2900.03560149962,4.27996771323394,0.247135530118081,17.318301869379,3.42310956451594e-67,2.64435213858856e-64,344.364307200756,5057.53193614565,225.271165935581,5972.97499671648
"21","PADI2",694.152379762998,-7.83655831272478,0.45270240205763,-17.3106179183188,3.91194113771404e-67,2.87807097988961e-64,1256.7976122135,3.45695962826087,1507.96272279282,8.39222441740723
"22","GLDC",1131.15648525261,3.96559405755623,0.234181120857014,16.9338759804533,2.53147778204658e-64,1.77778780602816e-61,119.778889461132,2122.57321175217,151.411767268177,2130.86207252895
"23","RNF125",2803.07411257127,3.55595086828532,0.212962465693234,16.69754741386,1.36563928039852e-62,9.17353342702486e-60,447.409381222465,4564.91518911848,431.461987215416,5768.50989272874
"24","BCL6",6848.95382317717,3.38733625886132,0.204600818182459,16.5558294876444,1.45324699865447e-61,9.35527755383817e-59,1131.73435998202,11090.7907273679,1257.45626231255,13915.8339430462
"25","C10orf128",3184.87376498699,3.29832517200553,0.203547359736786,16.2042149614257,4.7086143367344e-59,2.90992366010186e-56,601.536628690834,5251.98591523532,574.256824639063,6311.71569138273
"26","SLC41A1",5755.87218301146,2.90263066206265,0.182906924541384,15.8694410796127,1.03155392324358e-56,6.1298108131205e-54,1376.57650167463,10334.5808086859,1339.31709583558,9973.01432584976
"27","FLJ23867",585.65055102559,4.93549955367621,0.311652716421524,15.8365362906086,1.74153167515258e-56,9.96543125226197e-54,28.1832681085017,1006.83949173098,44.9311341893372,1262.64831007354
"28","EEPD1",475.540352163621,4.65888915272694,0.295694371540885,15.7557586519119,6.27023646402056e-56,3.45982690603992e-53,39.6327207775806,870.289586414674,33.2367294003316,959.002372061899
"29","CLEC4A",684.492686473003,5.01974633586134,0.320885813190174,15.6434037577297,3.68493694910611e-55,1.96318192633412e-52,31.7061766220645,1071.65748476087,49.2395991116024,1585.36748539748
"30","BMP8A",747.733803335677,4.48492142151995,0.289765960486397,15.4777373228782,4.90420518860647e-54,2.52566567213233e-51,79.2654415551611,1562.54575197391,49.8550941004974,1299.26892571314
"31","SLC30A4",3937.72846211629,4.22120721813917,0.27338021592284,15.4407926114543,8.70242167092745e-54,4.33717467147836e-51,295.043588010878,6410.93163060978,504.705890893924,8540.2327389506
"32","SLC37A3",2859.07729832013,4.2364168531945,0.278393868255297,15.2173497201797,2.71300883616527e-52,1.30987457871104e-49,255.410867233297,3974.63933259293,320.057394225415,6886.20159922888
"33","GZMH",357.529275841419,6.37245180724172,0.42000970765021,15.1721536220986,5.40730603592638e-52,2.53160237136553e-49,5.28436277034408,755.345678775,11.0789098001105,658.408152020222
"34","CCL22",88040.6989650725,-4.66115604528889,0.312812781806819,-14.9007851225448,3.257293223317e-50,1.48015236177199e-47,147116.659526379,9242.18156615543,191655.907117079,4148.04765067665
"35","TBC1D4",1071.91549169377,3.42693117221304,0.231249177799462,14.819214514937,1.10063945247164e-49,4.85853701162479e-47,195.521422502731,1822.68196400054,169.876616935028,2099.58196333679
"36","MAOA",320.870241697082,6.50967440859638,0.44511714468963,14.6246319339944,1.95625942235533e-48,8.39561335427497e-46,8.8072712839068,582.497697361956,5.53945490005527,686.63654324241
"37","CHSY1",4053.68211431692,2.89429411777251,0.19937903688794,14.5165417736431,9.51930060251585e-48,3.97495119753702e-45,1040.13873862939,6789.46870990434,883.235309064367,7501.88569966957
"38","CCR2",503.458055867836,5.97195167314795,0.416547909220816,14.3367702512754,1.28916840342889e-46,5.24148732446746e-44,22.018178209767,696.577365094565,10.4634148112155,1284.7732653558
"39","C1orf186",1525.6614896628,-3.02572476525868,0.212252785276255,-14.2552888590865,4.15579144966861e-46,1.64633276659949e-43,2589.3377574686,316.311805985869,2846.04882865062,350.947566546121
"40","SUCNR1",293.673747517851,6.16810662242306,0.435753417356265,14.1550390123048,1.73841250032126e-45,6.71461828249085e-43,9.68799841229747,515.086984610869,6.77044487784533,643.149562170391
"41","EML6",2569.14635126005,-4.14566978742091,0.298540710379554,-13.8864471185529,7.65387735653815e-44,2.88420500386621e-41,3266.61691920103,283.470689517391,6460.23540344223,266.262392879557
"42","CKB",513.647462760108,-5.5393987288473,0.406566975751709,-13.6248122922562,2.85142474239379e-42,1.04891695880915e-39,1362.48486762038,25.0629573048913,648.731718295361,18.3103078197976
"43","MARCKS",3838.48993914695,-2.65972726913315,0.197394379641258,-13.4741793255051,2.21939324335483e-41,7.97433153717027e-39,6658.29709063354,1139.93243741902,6597.49078596582,958.239442569408
"44","IL4I1",2311.97894221475,3.41263718421607,0.256963389765458,13.2806357642267,2.99837559654734e-40,1.05283870378765e-37,494.087919027171,4371.32544993587,301.592544558564,4080.90985533739
"45","ARHGAP44",395.931097959053,-4.21602039868244,0.317858887875401,-13.2638115827521,3.75323673590848e-40,1.28861127932858e-37,647.334439367149,38.8907958179348,855.538034564091,41.9611220870362
"46","CNTNAP1",583.987187858237,-3.58246330049655,0.270846173761518,-13.2269297023592,6.13424134906834e-40,2.06030497485013e-37,968.799841229747,82.9670310782608,1187.28983357851,96.892045546429
"47","GCSAM",2409.55155887353,4.13034279143317,0.312406282134546,13.2210618916246,6.63209740269545e-40,2.18012563556691e-37,180.549061320089,3526.09882082609,338.522243892266,5593.03610945567
"48","ABCA6",557.108544958778,-4.94274214494629,0.375614512123799,-13.159081945474,1.50908336460098e-39,4.8573620798094e-37,884.250036904242,50.1259146097826,1273.45913202382,20.5990962972723
"49","WNT10A",411.266215339093,-3.75435738779142,0.285890559335485,-13.1321488772414,2.15454583487615e-39,6.793414928334e-37,773.278418727017,57.0398338663043,758.289826318676,56.4567824443759
"50","SDC2",233.892488796041,5.89782381883948,0.449815133472755,13.1116616137521,2.82343874401366e-39,8.72442571900221e-37,9.68799841229747,445.947792045652,6.1549498889503,473.779214837263
"51","BLOC1S6",7558.59333900196,2.72807352875404,0.208768283483759,13.067471184943,5.05171004674326e-39,1.53037098474869e-36,2065.30511607614,11375.1256567924,1900.03303071896,14893.9095524204
"52","TREML2",2337.50125699312,2.59870956894412,0.199897036407104,13.0002406021251,1.21958982337623e-38,3.62358899445438e-36,676.398434604042,3771.54295443261,648.731718295361,4253.33192064048
"53","RAB19",376.750603460821,4.15473366613311,0.324449476016652,12.8054873662976,1.52763680558337e-37,4.4532054049553e-35,44.9170835479247,609.289134480978,35.6987093559117,817.097486458468
"54","APCDD1",290.012810692783,5.70342905953756,0.4480218407228,12.7302478163478,4.01562621963682e-37,1.1489152795072e-34,7.04581702712544,427.798753997282,14.1563847445857,711.05028700214
"55","SOCS3",1838.99134000212,3.26356698087302,0.257803476454401,12.6591271217798,9.96006146553481e-37,2.79787181168205e-34,428.914111526261,3476.83714612337,266.509330191548,3183.70477216731
"56","IL4R",32283.8041970575,3.13475210887725,0.248230262672512,12.6284042691962,1.47233723220113e-36,4.06207325669777e-34,5420.87547524463,47528.8736890516,7777.39467967759,68408.0729442563
"57","BMS1P5",722.662090707068,3.49355647615099,0.276899785902396,12.6166817528072,1.708706153019e-36,4.6314929937094e-34,91.5956213526307,1292.90290096956,142.794837423647,1363.35500308243
"58","ITGA1",240.759802864484,-6.09218268656424,0.483605579581744,-12.5974201783056,2.18164088703322e-36,5.81143994907988e-34,495.849373283953,10.3708788847826,453.004311826742,3.81464746245783
"59","PDCD1",610.164679266811,-4.16227625229616,0.332256237684613,-12.5273080839708,5.29288518195118e-36,1.3860182383245e-33,1371.29213890429,82.9670310782608,939.86084804271,46.5386990419856
"60","CYBRD1",279.120758845511,-4.58661359371647,0.37249340943508,-12.3132744836277,7.68410980999034e-35,1.97865827607251e-32,448.290108350856,23.3344774907609,623.496423750665,21.3620257897639
"61","SPINT2",1771.6991404707,2.54168673889567,0.207368201513423,12.2568779607762,1.54332128552216e-34,3.90890391169137e-32,538.124275446705,2830.38569563859,501.012920960554,3217.27366983694
"62","SLAMF6",5011.83263211867,2.2993665069849,0.187691234421947,12.2507932459739,1.66360680605758e-34,4.14560083122413e-32,1687.47317799654,7881.00371252771,1697.53517937249,8781.31845857793
"63","MDFIC",8163.52450870555,-2.71484514783888,0.221868818534324,-12.2362626969093,1.98986076295029e-34,4.87989663294952e-32,14788.2892128079,2533.95140751522,13548.8911905463,1782.96622395279
"64","IGSF3",1070.81925957852,-3.45033814417234,0.283256045803068,-12.1809867619601,3.92504032512068e-34,9.47529265986164e-32,1730.62880728769,223.838135929891,2193.00864543299,135.801449663499
"65","BCL7A",3628.12448548865,2.30949154452206,0.189832350142665,12.1659534994241,4.71902583469153e-34,1.12167614070745e-31,1269.12779201097,5897.57312581304,1167.59399393387,6178.20303019671
"66","ALOX15",255.717965435117,6.68907637675808,0.556134374449818,12.0278060196793,2.53816137372563e-33,5.89097942876721e-31,1.76145425678136,649.044170205978,7.38593986674036,364.680297410969
"67","FOSL2",1266.69078557268,3.59810400955055,0.299162134003607,12.027270836045,2.55466421830034e-33,5.89097942876721e-31,257.172321490078,2331.71926926196,131.100432634641,2346.77111890406
"68","FKBP15",5034.56161922646,2.42241942497984,0.201712854600406,12.0092466579716,3.1772615578709e-33,7.21892515722139e-31,1508.68557093323,7632.10261929293,1656.91251010542,9340.54577657425
"69","RRBP1",1876.30503558659,2.57759444636987,0.214699238272518,12.0056059216108,3.3202321123784e-33,7.43443277336902e-31,575.995541967504,2941.00840374293,501.628415949449,3486.58778068646
"70","PPM1K",13260.8779894979,2.49663916686754,0.209176823739826,11.9355439203574,7.7252255422313e-33,1.70506763753534e-30,4016.1157054615,19192.1756161973,3968.09619340626,25867.1244429266
"71","POU2AF1",21412.0283023459,2.48752093185393,0.208774007582389,11.9148976477461,9.89876652319718e-33,2.15402736314643e-30,6896.09341529902,31380.551025538,6065.70311556052,41305.7656529859
"72","ELL3",2666.33704854242,2.39862972637663,0.201504587410347,11.9035986088596,1.13351559825139e-32,2.43233555458111e-30,834.048590585973,4120.69587688695,866.001449375307,4844.60227732145
"73","TMEM71",685.491380961426,3.18381261591382,0.268057740809145,11.8773388386522,1.55230855174243e-32,3.28536535950967e-30,150.604338954806,1398.34016963152,121.868007801216,1071.15300745816
"74","NR4A3",7328.59052492804,2.37744803511537,0.200579351931485,11.8529051580916,2.07857555810335e-32,4.33972869901307e-30,2319.83525618105,13691.2886077272,2410.89387150183,10892.3443643021
"75","RNF19A",9396.25701799969,2.60906941617596,0.220337762405028,11.8412267951598,2.38932131321477e-32,4.92200190522242e-30,2202.69854810509,15227.0429225821,3088.55385427526,17066.7327470363
"76","ESPNL",292.781902112846,3.77107269432725,0.320894810436074,11.7517409807987,6.91786958070653e-32,1.40633006607784e-29,37.8712665207992,517.679704332065,41.853659244862,573.722978353658
"77","RASL11A",215.036576369956,4.49229478130315,0.384311236332641,11.6892100896442,1.44726381403767e-31,2.90392544504961e-29,20.2567239529856,384.586758644022,16.6183647001658,438.684458182651
"78","CD70",431.67364351222,-3.49848834595589,0.299346997334435,-11.6870667723696,1.48424603391967e-31,2.93994887487936e-29,912.433305012744,70.8676723793478,673.967012840057,69.4265838167326
"79","SGPP2",370.325436962007,-3.65762533352563,0.313769267401907,-11.6570541271035,2.11224470661673e-31,4.13090895154791e-29,714.269701124841,64.8179930298913,657.964143128787,44.2499105645109
"80","ATP8B1",188.677901746867,-5.23456961621671,0.45004341461114,-11.6312547773633,2.85864274475689e-31,5.52075380081175e-29,378.712665207992,11.2351187918478,356.371598570222,8.39222441740723
"81","NKG7",181.122577277881,6.37414628453105,0.554794398479678,11.4892044728612,1.49482120958691e-30,2.85123304791578e-28,3.52290851356272,407.056996227717,4.92395991116024,308.986444459085
"82","CD5",280.546666644218,-4.04644296410156,0.3531022609157,-11.4596914605076,2.1026249337383e-30,3.96165307637278e-28,445.647926965684,32.8411164684782,612.417513950555,31.2801091921542
"83","IPCEF1",520.11263683303,-4.22785841307336,0.369197810443794,-11.4514720658589,2.31185779390993e-30,4.30339794167571e-28,649.976620752321,45.8047150744565,1325.160711091,59.5085004143422
"84","CCDC88A",2306.0009980184,-2.3186755917655,0.203295607587494,-11.4054387071181,3.92792049443305e-30,7.22456805226079e-28,3597.77031947593,808.928553013043,4085.65573628521,731.649383299412
"85","ENPP3",186.232703477444,4.57416230117095,0.410915350825229,11.1316413270636,8.8000019128909e-29,1.59952975946076e-26,16.7338154394229,330.139644498913,13.5408897556907,384.51646421575
"86","PLK3",1216.4320581011,-2.49270589975825,0.227431384737231,-10.9602546835753,5.93321592392037e-28,1.06590913982058e-25,2255.54217580853,392.364917807609,1876.02872615205,341.792412636222
"87","CDH1",658.059732477739,-3.00664184722031,0.274478364157421,-10.9540212994563,6.35617139117824e-28,1.12876836774372e-25,1076.24855089341,171.983741505978,1264.22670719039,119.779930321176
"88","PDCD4",5006.14456112374,-2.1010055572632,0.193143145877107,-10.8779710909339,1.46793915617953e-27,2.57723408670157e-25,8575.64004914005,2002.44386467011,7663.52810673201,1782.96622395279
"89","TNFRSF18",329.855353540934,-3.45694371035298,0.318392166032667,-10.8575024110307,1.83704907679339e-27,3.18903463330988e-25,663.187527678182,62.2252733086956,545.944055149891,48.0645580269687
"90","ICAM1",2137.53395643256,2.27321795724049,0.210146358816112,10.8173083276197,2.85025454811509e-27,4.89293697426424e-25,811.149685247816,3531.28426026848,655.502163173207,3552.19971704073
"91","AP1B1",21205.4821064611,2.22191578542438,0.207549755791344,10.7054608517976,9.59520312631985e-27,1.62907569562244e-24,8515.75060440948,33023.471088869,6458.38891847555,36824.3178140904
"92","ST8SIA4",5250.93383918755,2.0298920355734,0.189825118838113,10.6934848664814,1.09189584261092e-26,1.83367290960203e-24,2207.10218374704,8518.81276394184,1925.26832526365,8352.55208379767
"93","SYNPO",1784.58458547002,-2.44741980744061,0.231232293860388,-10.5842474101749,3.52602832727262e-26,5.85775673724323e-24,2566.43885213044,525.457863495652,3465.85228246791,580.589343786082
"94","ASMT",161.528204976909,-4.93757125355245,0.466762813056272,-10.5783303970216,3.75591289160408e-26,6.17328235907266e-24,321.465401862598,12.9635986059783,304.054524514145,7.62929492491567
"95","XBP1",5336.81705810825,2.57129608371258,0.243472158184671,10.5609450496688,4.52087166851206e-26,7.35236497668541e-24,1822.22442864032,7900.01699048315,1253.76329237918,10371.2635209304
"96","XIRP1",313.235454010503,4.02355921060184,0.381024006098923,10.5598575055589,4.57355562528929e-26,7.36056608444994e-24,42.2749021627526,751.888719146739,30.7747494447515,428.003445287769
"97","CPNE2",407.304301209539,-3.35716247206949,0.318360777023615,-10.5451510184638,5.34868576799446e-26,8.51929846551694e-24,893.057308188149,69.1391925652174,591.490684328124,75.5300197566651
"98","AUH",1214.18009070308,2.93904335396257,0.278784489680281,10.5423488850946,5.51050933200702e-26,8.68748665097026e-24,203.447966658247,2145.90768924293,355.140608592432,2152.22409831871
"99","CD72",6105.14327487258,2.20641394297751,0.209476743142556,10.5329780761197,6.08774306743054e-26,9.50056872644464e-24,2377.96324665483,8982.90959403587,1972.04594441967,11087.6543143799
"100","SYPL1",6713.52600524409,2.01601950895537,0.191942266597033,10.5032598848478,8.34475673689158e-26,1.28926491584975e-23,2841.22571618833,10205.8090625331,2482.90678520255,11324.1624570523
"101","DUSP6",622.55799621729,3.9794609021634,0.37990759592745,10.4748126776684,1.12760621533389e-25,1.72490257692165e-23,107.448709663663,1376.73417195489,42.469154233757,963.579949016849
"102","BTBD19",176.728901236028,-4.34961825949824,0.415808040028083,-10.4606401049977,1.30967875314504e-25,1.96451812971756e-23,349.6486699711,13.8278385130435,324.365859147681,19.0732373122892
"103","SETBP1",9471.08440140543,1.94543660469575,0.185970368961433,10.4610030918377,1.30467066811856e-25,1.96451812971756e-23,3773.03501802567,15918.4348482342,4035.18514719581,14157.682592166
"104","CYB5R2",400.38991014156,-4.47266753687031,0.428959367691392,-10.4267860169173,1.87110460759951e-25,2.77966982571274e-23,909.791123627572,52.7186343309782,622.265433772875,16.7844488348145
"105","GPR18",1954.47982818799,2.20491797875407,0.212432987995925,10.3793577426702,3.07839134037254e-25,4.52963297226245e-23,759.186784672766,3017.06151556467,635.190828539671,3406.48018397485
"106","STK17B",25461.6639826276,1.91377996006145,0.185357181647465,10.3248222866342,5.44194847009154e-25,7.93189659084097e-23,11507.5806595526,40270.9869495179,9854.07477220942,40214.0135492305
"107","PCED1B-AS1",2646.08123643389,2.01844447335774,0.195985896902522,10.2989271435263,7.12514935079882e-25,1.02881829411067e-22,1100.02818335996,4100.81835902446,995.870892032158,4387.607511319
"108","IL6R",617.071484449717,-2.5940358519943,0.253474327805464,-10.2339194444385,1.39746435184086e-24,1.99915039221679e-22,1159.91762809052,179.761900669565,957.710202720666,170.896206318111
"109","JCHAIN",13607.2101580951,2.65616558104907,0.259805168400069,10.2236826057243,1.55325466597443e-24,2.18161678084591e-22,4040.77606505644,17317.6392577728,3412.30421843404,29658.1210911172
"110","RAB6B",290.208827200446,9.03804446336192,0.884003880251475,10.2239873209503,1.54837794541718e-24,2.18161678084591e-22,2.64218138517204,605.832174852717,0,552.360952563894
"111","ANK1",320.734497858911,3.11534124307805,0.305445939804614,10.1993211796197,1.99663096416051e-24,2.7790944501153e-22,72.2196245280357,534.100262566304,60.9340039006079,615.684100440694
"112","RGS9",140.322140290422,6.5562215477036,0.644065467712532,10.1794334215569,2.44983584408136e-24,3.37946105277295e-22,4.4036356419534,250.629573048913,1.84648496668509,304.408867504135
"113","DST",279.711083831738,3.19647161983166,0.315407392787596,10.1344219981053,3.88665299494416e-24,5.31405210370683e-22,51.9629005750501,478.78890851413,57.8565289561328,530.235997281639
"114","LMCD1",141.060706900396,-6.2458209683845,0.616618777309718,-10.1291449404683,4.10220869978383e-24,5.55957231681229e-22,273.025409801111,5.1854394423913,283.743189880609,2.2887884774747
"115","GRIK4",188.658988603149,-7.02919599367449,0.694285988246612,-10.1243523744825,4.30821254671548e-24,5.73809343506501e-22,256.291594361688,5.1854394423913,492.395991116024,0.762929492491567
"116","TMEM132A",244.754468798139,-3.70109006904834,0.365556041960561,-10.1245490272806,4.29956146389769e-24,5.73809343506501e-22,397.207934904196,28.5199169331522,512.091830760665,41.1981925945446
"117","CD180",7714.36479879669,1.83169889015888,0.180980403131915,10.1209791693511,4.45931848823873e-24,5.8885872344691e-22,3279.82782612689,12170.2263712924,3487.39460707924,11920.0103906882
"118","SAMSN1",6342.74386111349,2.09468009063233,0.207206206502847,10.1091570855217,5.03152987661941e-24,6.58789293167542e-22,2193.89127682118,9236.13188680598,2618.31568275946,11322.6365980673
"119","PTPRS",1496.22268915785,-3.6730045550331,0.364064506936274,-10.088883934176,6.18689245413319e-24,8.03256205179477e-22,1598.51973802908,259.271972119565,3950.8623337172,176.236712765552
"120","ADAMTS7",287.036699510375,-3.70235925672241,0.370501971575727,-9.99281931207129,1.63853883032983e-23,2.10961874404966e-21,436.840655681777,50.9901545168478,629.03587865072,31.2801091921542
"121","OSBPL10",3244.75026291473,-2.17694581823687,0.218978283871966,-9.94137765509982,2.74997294587875e-23,3.5113290920518e-21,5032.47481162434,1344.75729539348,5595.46494404471,1006.30400059638
"122","NEDD9",4523.64103719072,2.23335119215386,0.225253257693425,9.91484525028937,3.58812052880537e-23,4.54397230901992e-21,1481.38302995312,6232.03396984728,1691.38022948354,8689.76691947895
"123","RHPN1",203.578580440916,-3.63982069618387,0.369176620048586,-9.85929362402429,6.2487439076136e-23,7.84903198151465e-21,357.575214126616,26.7914371190217,396.378772848399,33.5688976696289
"124","GAS7",2308.72756862124,2.75524901161065,0.280924667969056,9.80778595033931,1.04230330280577e-22,1.2986762926088e-20,771.516964470235,3733.51639852174,421.614067393095,4308.26284409988
"125","CDHR1",166.910839488534,-4.21066311128034,0.429691529432388,-9.79926952910271,1.13402750197299e-22,1.40165799243861e-20,275.667591186283,19.8775178625,357.602588548012,14.4956603573398
"126","KLHL14",1980.62252254979,-2.24904004246844,0.230004068710987,-9.77826198933239,1.39586851005551e-22,1.71160067304426e-20,2834.17989916121,751.888719146739,3710.81928804813,625.602183843085
"127","CD84",6648.8176862678,1.87326428460207,0.191728374038466,9.77040719192786,1.50844578196541e-22,1.83507774262721e-20,3015.60968760969,9805.66598556195,2687.86661650459,11086.128455395
"128","S1PR1",3433.55365844686,-1.82406894548294,0.187565951933769,-9.7249470209126,2.36028232237805e-22,2.84893452193289e-20,5288.76640598603,1546.98943364674,5420.66436719853,1477.79442695616
"129","IGFBP4",255.113757059836,-3.31793905322504,0.341960175986008,-9.70270600562796,2.93606452331745e-22,3.51644937094997e-20,428.03338439787,53.5828742380435,499.166435993869,39.6723336095615
"130","CGNL1",169.633279837855,4.82777661767338,0.498924299487488,9.67637098981275,3.799642886489e-22,4.51572943048116e-20,18.4952696962043,305.076687194022,5.53945490005527,349.421707561138
"131","CMTM3",1227.70193003576,2.57279291545623,0.26742366192281,9.62066294716601,6.54082284754681e-22,7.71417656447314e-20,438.602109938558,2027.506821975,269.586805136023,2175.11198309346
"132","NEIL1",723.697687587409,3.33091812073983,0.346460363110109,9.61413909181069,6.96898726246954e-22,8.1568828185723e-20,99.5221655081468,914.365821675,161.259687090498,1719.64307607599
"133","TLCD1",185.904269445634,-3.82301652490211,0.399273130052506,-9.57494065378096,1.01915821297546e-21,1.18390935266698e-19,331.153400274895,30.2483967472826,363.142043448067,19.0732373122892
"134","ZC3H12C",263.782989772475,-3.62616491763286,0.378984865075353,-9.56809955171132,1.08888765189539e-21,1.25547121058088e-19,519.629005750501,52.7186343309782,456.081786771217,26.7025322372048
"135","SLC37A2",675.711241371209,-2.53871903534644,0.265626808830636,-9.55746540239141,1.20675830240179e-21,1.38106783497094e-19,1284.10015319361,223.838135929891,1021.72168156575,173.184994795586
"136","CSF2RB",4660.38059506482,-2.07672355662679,0.217569430031955,-9.54510730814425,1.35966767609059e-21,1.54462247026468e-19,8527.20005707856,1941.08283126848,6542.09623696527,1631.14325494697
"137","DFNB31",562.579963693946,-2.63073118210595,0.277700218436921,-9.47327732370333,2.71198463470828e-21,3.05840602965277e-19,991.698746567905,185.811580019022,945.400302942766,127.409225246092
"138","TOX",370.057761696974,2.93123580746872,0.309982609231254,9.45612986076245,3.19551967141341e-21,3.57759267560414e-19,67.8159888860823,674.107127510869,102.78766314547,635.520267245475
"139","SCN4A",377.277327717344,2.73723362808308,0.289880482732811,9.44262822483997,3.63544052606242e-21,4.04083137609096e-19,107.448709663663,601.510975317391,89.8622683786743,710.287357509649
"140","MCOLN2",2273.09158319367,-2.70016375387876,0.287110926606009,-9.4046011616412,5.22279048944483e-21,5.7637223615659e-19,2967.1696955482,488.295547491848,4912.88100136013,724.020088374497
"141","TGIF1",719.995639017636,-2.39003369340347,0.254814965577137,-9.3794871427203,6.62943994443542e-21,7.26417355613668e-19,1137.89944988076,262.728931747826,1280.22957690166,199.124597540299
"142","FAM177B",318.947361239923,-4.4622948573966,0.476676757582391,-9.36125956723476,7.87917161191031e-21,8.57276066225453e-19,312.658130578691,22.4702375836956,907.855108620169,32.8059681771374
"143","DNAH7",171.192457791125,3.75941326747359,0.401678151308065,9.35926750118486,8.02913864985336e-21,8.67483861120521e-19,20.2567239529856,353.474121989674,26.4662845224863,284.572700699354
"144","CEP68",3484.02347863567,1.94372607551333,0.208154668755527,9.33789324608517,9.82699317123457e-21,1.05435447566371e-18,1596.7582837723,5228.65143774456,1279.61408191277,5831.07011111304
"145","MNDA",218.169631904779,-3.25856799763953,0.350192945615719,-9.30506464632011,1.33910848307381e-20,1.42684317679244e-18,361.098122640179,40.6192756320652,429.000007259836,41.9611220870362
"146","CXCL9",153.056162870231,-7.5579053156411,0.814220213947356,-9.28238477278796,1.65726961441551e-20,1.75375448922737e-18,317.942493349035,0.864239907065217,291.129129747349,2.2887884774747
"147","SLC2A3",5208.1338220765,1.90821458943444,0.206131607390904,9.25726342305062,2.09738694028288e-20,2.20439647805241e-18,2472.20104939264,8186.08039972174,1911.72743550796,8262.52640368367
"148","BAIAP3",724.155653689909,-2.84329686306356,0.307227128011137,-9.25470638439355,2.14820008729063e-20,2.24254671274596e-18,1011.0747433925,215.195736859239,1530.73603738194,139.616097125957
